track_name,track_id,artist(s)_name,artist_count,released_year,released_month,released_day,popularity,acousticness_%,danceability_%,duration_ms,energy_%,instrumentalness_%,key,liveness_%,loudness,mode,speechiness_%,tempo(bpm),time_signature,valence_%
INDUSTRY BABY (feat. Jack Harlow),27NovPIUIRrOZoCHxABJwK,Lil Nas X & Jack Harlow,2,2021,7,23,80,2.03,73.6,212000,70.39999999999999,0.0,3,5.01,-7.409,0,6.15,149.995,4,0.894
Hellcats & Trackhawks,53tv6ZbyeAwfAUwFaxYbfO,Only The Family & Lil Durk,2,2021,3,5,71,1.22,84.1,146845,67.2,0.0,1,32.1,-5.557,0,37.1,157.026,4,0.599
could you love me while i hate myself,7uo2L5FAja3pWIBa3HJVeC,Zeph,1,2021,10,15,80,78.2,68.0,60333,40.6,0.019,9,11.0,-11.313,1,4.14,119.901,4,0.551
Gët Busy,0SHO7NVnp3U5NFc9YWkPCR,Yeat,1,2021,9,10,74,3.72,66.0,157780,57.99999999999999,0.0,10,11.6,-9.921,0,3.93,139.902,4,0.115
Sunshine,5r43qanLhUCdBj8HN3fa6B,OneRepublic,1,2021,11,10,81,13.7,69.69999999999999,163855,87.5,0.0,5,28.000000000000004,-4.621,1,3.4000000000000004,140.069,4,0.774
Broadway Girls (feat. Morgan Wallen),3DZ8dbKg4OTSSqGARvecYd,Lil Durk & Morgan Wallen,2,2021,12,17,71,4.17,65.9,185600,74.5,0.0,10,29.6,-3.599,1,3.47,74.967,4,0.54
And This is Just The Intro,4sMmYKC0ot3GTbl2RzHw7T,Tory Lanez,1,2021,3,5,73,38.7,53.0,326813,51.7,0.0,5,17.599999999999998,-9.253,0,39.900000000000006,137.554,4,0.381
Ramen & OJ,4TIqzdAssasqx3DAe6cG9J,Joyner Lucas & Lil Baby,2,2021,4,30,74,49.2,59.7,218448,57.1,0.0,1,9.3,-6.205,0,29.3,106.196,3,0.165
Opp Stoppa (feat. 21 Savage),78p1rF7xx1snnaKxtUzBHn,YBN Nahmir & 21 Savage,2,2021,3,26,72,0.718,82.89999999999999,135418,34.300000000000004,0.0,0,17.2,-4.962,1,9.82,78.061,4,0.309
No Friends In The Industry,2tUL6dZf1mywCj5WvCPZw6,Drake,1,2021,9,3,73,1.81,84.0,204347,74.4,0.0,1,62.9,-4.751,1,11.3,83.737,4,0.171
champagne problems,1gcyHQpBQ1lfXGdhZmWrHP,Taylor Swift,1,2021,1,7,75,92.0,46.2,244000,24.0,0.0,0,11.3,-12.077,1,3.77,171.319,4,0.32
Beers On Me,19ZzEzb4BVK1wVO4brrmZz,Dierks Bentley & BRELAND & HARDY,3,2021,7,29,71,18.2,59.0,174681,84.6,0.0,4,53.0,-4.251,1,3.96,146.028,4,0.733
No Vacancy,3pVs5Zehts89WLyBPiYfxG,Treaty Oak Revival,1,2021,1,29,70,0.561,43.2,244430,78.4,0.00335,0,22.2,-3.506,1,3.47,75.999,1,0.41
Turban,6Rxs3rW1SNNBZRrRckwU81,Yeat,1,2021,9,10,74,0.165,66.9,155742,68.2,1.16,1,33.900000000000006,-7.974,1,29.3,148.153,4,0.345
Never Comin' Home,4hEA25qUMn3camHI87UhiI,Bailey Zimmerman,1,2021,2,3,70,25.0,55.60000000000001,194271,59.0,0.0,10,10.9,-6.846,1,2.9000000000000004,143.972,4,0.573
Give It To Me - Full Vocal Mix,5ZduaRci3iNUiDfJbBfAaf,Matt Sassari,1,2021,10,22,85,0.116,87.4,102861,86.9,0.238,1,16.400000000000002,-5.996,0,3.15,126.027,4,0.726
Botella Tras Botella,2MnLkFqY9Rpg9s3Zv6ZJdK,Gera MX & Christian Nodal,2,2021,4,23,80,65.60000000000001,72.7,197333,54.6,0.0,0,12.2,-4.572,1,4.37,106.891,4,0.69
hope ur ok,1zejeOnykpCoyVSit6Bwp3,Olivia Rodrigo,1,2021,5,21,76,38.8,44.3,209560,29.8,0.001,0,10.3,-12.181,1,6.44,77.253,4,0.172
GO (feat. Juice WRLD),4lH5L59hPQGr05aJyb2Q2E,The Kid LAROI & Juice WRLD,2,2021,7,27,73,15.7,48.7,181688,74.0,0.0,6,61.2,-4.973,1,9.44,73.779,4,0.522
I Must Apologise,2rrq3SGYxk90xLx5fMmPhZ,PinkPantheress,1,2021,10,15,73,51.6,61.6,108373,85.6,6.52,9,24.5,-6.098,1,4.569999999999999,157.109,4,0.75
Save Your Tears (with Ariana Grande) (Remix),37BZB0z9T8Xu7U3e65qxFy,The Weeknd & Ariana Grande,2,2021,4,23,83,2.15,65.0,191014,82.5,0.00244,0,9.36,-4.645,1,3.25,118.091,4,0.593
Surface Pressure,760jhRscwGbIIe1m1IIQpU,Jessica Darrow,1,2021,11,19,73,1.7399999999999998,65.0,202227,58.4,0.000154,2,4.2,-8.286,1,30.7,180.088,4,0.37
all I want is you,7lOvJBqH38ZY59eLU7bioq,Rebzyyx & hoshie star,2,2021,2,9,77,11.2,46.0,151415,99.9,0.0,11,24.5,-1.307,1,32.5,145.911,4,0.779
Moon,7CC6UbCs4iGsePSzFxYxNn,Kanye West,1,2021,8,29,75,89.8,31.9,156091,23.6,0.00162,5,27.200000000000003,-9.644,1,3.18,162.351,4,0.254
"Who Want Smoke?? (feat. G Herbo, Lil Durk & 21 Savage)",7ACW7VpgoKmfM1sKo15UhX,Nardo Wick & G Herbo & Lil Durk & 21 Savage,4,2021,12,3,71,0.496,74.8,279573,71.3,0.0,6,24.5,-6.399,1,35.5,75.591,4,0.482
22 (Taylor's Version),3yII7UwgLF6K5zW3xad3MP,Taylor Swift,1,2021,11,12,80,0.0443,64.2,230960,69.5,0.00102,7,7.53,-5.62,1,2.81,103.984,4,0.642
Mood (feat. iann dior),4jPy3l0RUwlUI9T5XHBW2m,24kGoldn & iann dior,2,2021,3,26,82,17.4,70.1,140533,71.6,0.0,7,32.4,-3.671,0,3.61,91.007,4,0.732
Private Jet Sleep,7rl3oe00C0iWzsdmRoIsuG,Deepnoum,1,2021,11,22,76,73.8,13.6,199481,9.71,93.2,2,11.2,-37.251,1,6.87,140.417,4,0.0233
We Are Never Ever Getting Back Together (Taylor's Version),5YqltLsjdqFtvqE7Nrysvs,Taylor Swift,1,2021,11,12,81,3.17,56.7,193147,68.60000000000001,0.000186,7,7.32,-6.139,1,17.5,172.014,4,0.716
Pipe Down,11pEKMLmavDu8fxOB5QjbQ,Drake,1,2021,9,3,75,12.8,51.8,205721,69.0,0.0,9,17.599999999999998,-6.15,1,10.7,77.837,4,0.59
Chemtrails Over The Country Club,7bPWdJgx8vek7S5i5yAtvG,Lana Del Rey,1,2021,3,19,81,87.7,33.4,271177,27.6,0.0249,4,11.3,-13.125,0,6.43,201.025,3,0.429
enough for you,2TOzTqQXNmR2zDJXihjZ2e,Olivia Rodrigo,1,2021,5,21,78,75.3,63.8,202827,25.9,0.0,7,21.9,-10.706,1,8.98,88.485,4,0.269
Miss The Rage,46NzAxDzsE443IsyZndZfP,Trippie Redd & Playboi Carti,2,2021,8,20,77,1.51,58.1,236883,87.7,0.0,8,82.6,-4.938,1,11.4,77.006,4,0.353
We Don't Talk About Bruno,52xJxFP6TqMuO4Yt0eOkMz,Carolina Gaitán - La Gaita & Mauro Castillo & Adassa & Rhenzy Feliz & Diane Guerrero & Stephanie Beatriz & Encanto - Cast,7,2021,11,19,76,35.7,57.7,216120,45.0,0.0,0,11.1,-8.516,0,8.34,205.863,4,0.83
Attracted to You,4fPjI40ElIwJQ4DJJxSCOe,PinkPantheress,1,2021,7,9,75,3.72,72.7,67638,57.99999999999999,0.377,6,5.96,-11.094,1,19.2,114.21,4,0.75
Avalon,19n8izXThARSuQAXrOKNbO,$uicideboy$,1,2021,8,13,73,2.1,87.7,140859,60.0,0.00538,2,24.4,-4.577,1,8.09,149.992,4,0.176
Merry Christmas,3bH2Eu9A9ymI4UnGHRmoXg,Ed Sheeran & Elton John,2,2021,12,3,84,24.3,59.4,208547,93.5,0.000236,0,10.2,-2.018,1,3.5700000000000003,113.99,4,0.602
trademark usa,15hJmqqEtASVXl6sM7i4UF,Baby Keem,1,2021,9,10,74,10.7,61.5,270671,60.0,0.000161,10,28.3,-5.62,1,27.0,130.027,4,0.0661
Only Thing That’s Gone (feat. Chris Stapleton),0CfPMZ1DSdzglsMRpLDM2H,Morgan Wallen & Chris Stapleton,2,2021,1,8,73,11.0,50.0,196707,80.30000000000001,0.00212,2,29.6,-4.591,1,3.2,150.058,4,0.451
WASTE,4NgherJDfCXWBZBYheM4jK,Kxllswxtch,1,2021,10,29,80,85.9,62.7,120429,12.3,0.105,7,14.9,-14.411,1,3.16,131.883,4,0.11
p r i d e . i s . t h e . d e v i l (with Lil Baby),5W8jRrZ6tWrTrqnKRtIQBf,J. Cole & Lil Baby,2,2021,5,14,76,10.4,86.1,218210,65.60000000000001,0.0,4,9.86,-7.867,0,42.5,88.967,4,0.331
Avalon,7CxFWAnQ8eqiRL4W12Xzb6,$uicideboy$,1,2021,5,21,74,2.1,87.7,140859,60.0,0.00538,2,24.4,-4.577,1,8.129999999999999,149.996,4,0.176
Headshot (feat. Polo G & Fivio Foreign),4eNOLmx8r2IJAVKvBBL1jv,Lil Tjay & Polo G & Fivio Foreign,3,2021,4,2,76,8.02,80.80000000000001,144349,63.9,0.0,1,15.0,-7.266,0,27.9,118.0,4,0.395
I Bet You Think About Me (feat. Chris Stapleton) (Taylor’s Version) (From The Vault),4CkgMiMqZ5JzW9iYXSTMTL,Taylor Swift & Chris Stapleton,2,2021,11,12,77,16.7,39.1,285107,71.5,0.0,0,18.3,-4.516,1,4.95,149.654,3,0.473
Break It Off - Bonus,78ul3D77noQsYjSwvwiPU1,PinkPantheress,1,2021,10,15,76,0.27,55.2,96133,90.4,0.000885,11,7.86,-4.891,0,11.4,171.788,4,0.746
Run It Up (feat. Offset & Moneybagg Yo),1dg3qy5DjoJodawfOCgrTP,Lil Tjay & Offset & Moneybagg Yo,3,2021,4,2,77,41.5,88.0,232048,57.49999999999999,0.0,6,10.9,-6.091,1,16.3,120.031,4,0.671
Get Into It (Yuh),0W6I02J9xcqK8MtSeosEXb,Doja Cat,1,2021,6,25,78,31.5,91.2,138293,65.5,0.00339,8,8.94,-6.029,0,16.2,91.942,4,0.793
Halley's Comet,5XsAal7ZcWg1I5T4NcRjkv,Billie Eilish,1,2021,7,30,79,96.1,40.3,234761,15.9,1.21,1,34.0,-16.728,0,10.4,72.38,4,0.0381
Ugliest,2Q9nA56DKKJhj4cHMbHlAS,$uicideboy$,1,2021,8,13,73,17.2,75.2,178131,55.00000000000001,1.48,5,14.000000000000002,-7.166,0,36.2,174.073,4,0.405
You Belong With Me (Taylor’s Version),4P7LVHDbzn7aI6wWRh5AHc,Taylor Swift,1,2021,5,24,80,6.23,63.2,231124,77.3,0.0,6,8.85,-4.856,1,3.46,130.033,4,0.474
Yonaguni,2JPLbjOn0wPCngEot2STUS,Bad Bunny,1,2021,6,4,82,27.6,64.4,206710,64.8,0.0,1,13.5,-4.601,1,11.8,179.951,4,0.44
Pepas,5fwSHlTEWpluwOM0Sxnh5k,Farruko,1,2021,6,24,82,0.776,76.2,287120,76.6,0.00698,7,12.8,-3.955,1,3.43,130.001,4,0.442
Easy On Me,46IZ0fSY2mpAiktS3KOqds,Adele,1,2021,11,19,83,57.8,60.4,224695,36.6,0.0,5,13.3,-7.519,1,2.82,141.981,4,0.13
Mr. Perfectly Fine (Taylor’s Version) (From The Vault),2CYVETnhM9aytqrazYYwrK,Taylor Swift,1,2021,4,9,77,16.2,66.0,277592,81.69999999999999,0.0,11,6.67,-6.269,0,5.21,135.942,4,0.714
Somebody’s Problem,42lqBjPYlmL1EXpMDXvhSN,Morgan Wallen,1,2021,1,8,72,65.7,65.8,161773,53.8,0.0,5,12.3,-7.676,1,2.89,136.967,4,0.62
Billie Bossa Nova,2KnuaZYoGzDoHiBTNYOTXG,Billie Eilish,1,2021,7,30,80,22.2,89.5,196731,38.9,3.46,7,10.5,-11.036,0,11.0,110.023,4,0.549
Tombstone,3zc8VZEpM1onYV4FWGdFvm,Rod Wave,1,2021,3,26,72,59.7,55.00000000000001,160078,63.7,0.0,8,12.9,-5.212,1,16.3,84.448,4,0.535
Dealer,7iqQz931tn59mK6IZ3knRx,Lana Del Rey,1,2021,10,22,77,31.8,60.2,274293,59.0,0.0166,0,10.4,-6.346,0,2.79,130.08,4,0.381
Better Days (NEIKED x Mae Muller x Polo G),6f5ExP43esnvdKPddwKXJH,NEIKED & Mae Muller & Polo G,3,2021,9,24,77,0.18,71.7,160657,67.10000000000001,0.000254,0,9.21,-5.077,0,3.37,110.054,4,0.699
stranger,7eZXAeqqdLDrAp2MvrPzWn,Jhené Aiko,1,2021,3,19,73,18.2,70.8,214893,55.50000000000001,0.565,11,11.1,-7.275,0,7.340000000000001,140.017,4,0.316
Big Stepper,7ya7Gr1dMpPIa4zXM6M5bd,BigXthaPlug,1,2021,7,7,71,1.13,85.3,130775,68.7,0.00284,2,7.720000000000001,-10.646,1,36.9,120.04,4,0.799
Beautiful Mistakes (feat. Megan Thee Stallion),5zFglKYiknIxks8geR8rcL,Maroon 5 & Megan Thee Stallion,2,2021,6,11,80,3.77,71.3,227395,67.60000000000001,0.0,10,15.4,-5.483,1,2.7,99.048,4,0.721
Super Gremlin,4A8cWXxKfIL3lAyUDzXbCF,Kodak Black,1,2021,10,30,73,0.265,82.5,200548,41.4,0.0,2,35.7,-6.634,1,14.4,72.993,4,0.106
a m a r i,2cnKST6T9qUo2i907lm8zX,J. Cole,1,2021,5,14,75,12.7,72.5,148421,71.3,0.0,4,61.7,-6.173,0,18.7,65.988,4,0.207
Easy On Me,0gplL1WMoJ6iYaPgMCL0gX,Adele,1,2021,10,14,83,57.8,60.4,224695,36.6,0.0,5,13.3,-7.519,1,2.82,141.981,4,0.13
Warning,64SCQtbRtmO28ks1QhS3w5,Morgan Wallen,1,2021,1,8,71,46.0,63.3,156747,66.4,0.0,10,10.8,-5.037,1,2.94,115.058,4,0.268
Praise God,0WSEq9Ko4kFPt8yo3ICd6T,Kanye West,1,2021,8,29,78,0.904,79.80000000000001,226653,54.50000000000001,0.00948,1,25.8,-6.466,1,16.8,118.029,4,0.212
Cold Heart - PNAU Remix,6zSpb8dQRaw0M1dK8PBwQz,Elton John & Dua Lipa & PNAU,3,2021,8,13,85,3.4000000000000004,79.60000000000001,202735,79.80000000000001,0.00419,1,9.52,-6.312,1,3.17,116.032,4,0.942
All Too Well (Taylor's Version),3nsfB1vus2qaloUdcBZvDu,Taylor Swift,1,2021,11,12,78,1.71,44.0,329160,52.8,0.203,0,23.4,-7.809,1,3.17,185.972,4,0.132
THATS WHAT I WANT,0e8nrvls4Qqv5Rfa2UhqmO,Lil Nas X,1,2021,9,17,82,0.614,73.7,143901,84.6,0.0,1,4.859999999999999,-4.51,0,22.0,87.981,4,0.546
I WANNA BE YOUR SLAVE,4pt5fDVTg5GhEvEtlz9dKk,Måneskin,1,2021,3,19,83,0.165,75.0,173347,60.8,0.0,1,17.8,-4.008,1,3.87,132.507,4,0.958
Peaches (feat. Daniel Caesar & Giveon),4iJyoBOLtHqaGxP12qzhQI,Justin Bieber & Daniel Caesar & Giveon,3,2021,3,19,83,32.1,67.7,198082,69.6,0.0,0,42.0,-6.181,1,11.9,90.03,4,0.464
Twirlanta,3DHB4RzX7kWcpjjFtcmWqh,22Gz,1,2021,3,19,75,52.8,80.30000000000001,178407,73.8,0.0,0,11.2,-4.946,1,29.4,139.948,4,0.323
Missed Call,6ybZUqlfk938oS6WeBmDab,Treaty Oak Revival,1,2021,1,29,71,2.11,38.5,255125,78.7,0.000432,9,13.6,-2.891,1,3.18,152.251,4,0.337
865,0sKEilrw1GrBlG6qsTCrP4,Morgan Wallen,1,2021,1,8,71,72.3,53.2,190680,58.4,0.0,8,10.1,-5.254,1,2.48,88.003,4,0.367
23,1ZpPaBDswjV3VSUKqLDXPE,Chayce Beckham,1,2021,5,14,77,27.6,62.6,228145,58.3,0.0,0,14.099999999999998,-7.346,0,3.18,87.977,4,0.428
Leave Before You Love Me (with Jonas Brothers),4qu63nuBpdn0qHUHuObEj1,Marshmello & Jonas Brothers,2,2021,5,21,84,0.2259999999999999,72.1,154983,73.8,0.000441,7,11.8,-4.77,1,4.03,119.976,4,0.637
Kiss Me More (feat. SZA),3DarAbFujv6eYNliUTyqtz,Doja Cat & SZA,2,2021,6,25,82,25.9,76.4,208667,70.5,0.00892,8,12.0,-3.463,1,2.8400000000000003,110.97,4,0.781
Está Dañada,6G2xXQRSZlEzYsUEb3uvuR,Ivan Cornejo,1,2021,8,20,76,38.0,40.5,214149,56.49999999999999,1.95,1,10.7,-9.266,0,3.72,159.892,3,0.166
U Are My High (with Future),0ITaSRuI0L1RNL7ZNYTTi7,DJ Snake & Future,2,2021,12,3,78,8.67,60.2,211200,82.39999999999999,0.0,0,9.47,-4.087,0,5.47,125.147,4,0.442
Calling My Phone,3J8EOeKLTLXORtWPpOU5bE,Lil Tjay & 6LACK,2,2021,4,2,81,45.1,90.7,205458,39.3,0.000135,4,13.5,-7.636,0,5.390000000000001,104.949,4,0.202
Need It (feat. YoungBoy Never Broke Again),1cMMVJ4FDqhCci9efd1BU6,Migos & YoungBoy Never Broke Again,2,2021,6,11,77,3.11,85.2,195681,74.7,0.0,11,7.89,-3.666,0,16.900000000000002,148.005,4,0.898
Fearless (Taylor’s Version),77sMIMlNaSURUAXq5coCxE,Taylor Swift,1,2021,4,9,84,1.22,56.89999999999999,241592,74.1,0.0,5,33.300000000000004,-4.963,1,2.82,100.118,4,0.43
Ain´t Good,2mUUsFC83rqc1FpexwCpiS,David Lopez & Monrrow,2,2021,11,10,72,7.199999999999999,83.2,213333,74.0,0.214,6,9.0,-7.811,1,4.5600000000000005,125.998,4,0.396
WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign),5B0kgjHULYJhAQkK5XsMoC,"Tyler, The Creator & YoungBoy Never Broke Again & Ty Dolla $ign",3,2021,6,25,76,26.9,49.3,121573,65.3,0.0,0,51.1,-5.666,0,4.66,142.347,4,0.852
Champagne Poetry,2HSmyk2qMN8WQjuGhaQgCk,Drake,1,2021,9,3,78,75.8,42.3,336511,66.7,0.0,6,24.6,-7.012,0,32.6,86.743,4,0.496
Need to Know,3Vi5XqYrmQgOYBajMWSvCi,Doja Cat,1,2021,6,25,81,30.4,66.4,210560,60.9,0.0,1,9.26,-6.509,1,7.07,130.041,4,0.194
This Bar,075qcpR3BnxD5CWUIx1HTr,Morgan Wallen,1,2021,1,8,74,9.21,55.3,185280,88.4,0.033,2,4.63,-5.306,1,7.71,110.074,4,0.248
Ambition For Cash,4mIHgQ3ofK2RK34UdbqMbe,Key Glock,1,2021,11,5,78,1.15,84.1,143480,73.2,0.00218,7,13.6,-5.186,0,19.0,149.012,4,0.576
SWEET / I THOUGHT YOU WANTED TO DANCE (feat. Brent Faiyaz & Fana Hues),3EG9FJ0ToLfgnc1IG2Z1wz,"Tyler, The Creator & Brent Faiyaz & Fana Hues",3,2021,6,25,77,33.300000000000004,46.8,588139,65.2,0.0317999999999999,0,55.00000000000001,-4.912,1,7.22,140.223,4,0.39
Girls Want Girls (with Lil Baby),37Nqx7iavZpotJSDXZWbJ3,Drake & Lil Baby,2,2021,9,3,78,18.1,76.7,221980,43.8,0.0,7,14.2,-8.726,0,29.0,86.975,4,0.381
You Right,0k4d5YPDr1r7FX77VdqWez,Doja Cat & The Weeknd,2,2021,6,25,82,1.64,82.8,186173,62.1,0.233,8,8.450000000000001,-6.414,1,5.65,128.986,4,0.436
Love Story (Taylor’s Version),6YvqWjhGD8mB5QXcbcUKtx,Taylor Swift,1,2021,4,9,82,13.0,62.7,235767,79.2,0.000397,2,8.450000000000001,-4.311,1,3.1,119.054,4,0.415
Leave The Door Open,02VBYrHfVwfEWXk5DXyf0T,Bruno Mars & Anderson .Paak & Silk Sonic,3,2021,11,11,83,18.2,58.6,242096,61.6,0.0,5,9.27,-7.964,1,3.24,148.088,4,0.719
Way 2 Sexy (with Future & Young Thug),0k1WUmIRnG3xU6fvvDVfRG,Drake & Future & Young Thug,3,2021,9,3,77,0.0619,80.30000000000001,257605,59.7,0.00045,11,32.300000000000004,-6.035,0,14.099999999999998,136.008,4,0.331
Ain't Shit,5lAnYvAIkSDNXqfo7DyFUm,Doja Cat,1,2021,6,25,79,50.6,85.5,174253,48.8,0.0,3,34.7,-4.601,1,20.8,124.097,4,0.619
"1 step forward, 3 steps back",4wcBRRpIfesgcyUtis7PEg,Olivia Rodrigo,1,2021,5,21,80,94.1,47.3,163587,20.3,0.0,2,12.6,-12.627,1,10.2,168.884,4,0.419
The Perfect Girl,5RBOcBpJXaNnHCGViJmYhh,Mareux,1,2021,12,8,81,0.0872,48.5,194423,89.0,81.8,8,10.2,-5.992,0,9.11,128.881,4,0.258
Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),01K4zKU104LyJ8gMb7227B,Taylor Swift & Phoebe Bridgers,2,2021,11,12,78,81.69999999999999,60.6,258813,37.7,0.0,0,15.4,-9.455,1,2.75,101.96,4,0.446
STAY (with Justin Bieber),5HCyWlXZPP0y6Gqq8TgA20,The Kid LAROI & Justin Bieber,2,2021,7,9,85,3.83,59.1,141806,76.4,0.0,1,10.3,-5.484,1,4.83,169.928,4,0.478
Son Of A Sinner,6ngGiVX91DRmGDH4G5EgeO,Jelly Roll,1,2021,9,17,74,4.19,36.5,232093,54.1,0.000225,7,28.1,-7.489,1,3.04,86.041,4,0.329
Bad Habits,3rmo8F54jFF8OgYsqTxm5d,Ed Sheeran,1,2021,10,29,84,4.51,80.7,230747,89.3,0.00279,11,36.6,-3.745,0,3.47,126.011,4,0.537
STAY (with Justin Bieber),567e29TDzLwZwfDuEpGTwo,The Kid LAROI & Justin Bieber,2,2021,7,27,85,3.83,59.1,141806,76.4,0.0,1,10.3,-5.484,1,4.83,169.928,4,0.478
Red (Taylor's Version),4OAuvHryIVv4kMDNSLuPt6,Taylor Swift,1,2021,11,12,80,0.108,51.6,223093,77.7,0.000162,1,7.61,-4.908,0,3.75,125.047,4,0.408
The Way I Loved You (Taylor’s Version),22bPsP2jCgbLUvh82U0Z3M,Taylor Swift,1,2021,4,9,82,0.33,40.2,243137,73.2,0.0,5,10.8,-4.665,1,4.84,161.032,4,0.472
